time_ms,time_iso,open,high,low,close,volume_base,volume_quote
1780031700000,2026-05-29T05:15:00.000Z,73566.3,73574.2,73492.5,73550.1,149.2499,10974982.29972
1780032600000,2026-05-29T05:30:00.000Z,73550.1,73550.1,73458,73475.7,94.6831,6958271.39161
1780033500000,2026-05-29T05:45:00.000Z,73475.7,73685.6,73470.4,73660,458.3544,33742274.41263
1780034400000,2026-05-29T06:00:00.000Z,73660,73679.9,73590.6,73660,158.8153,11693791.36315
1780035300000,2026-05-29T06:15:00.000Z,73660,73897.5,73659.9,73730.1,480.6032,35460092.85251
1780036200000,2026-05-29T06:30:00.000Z,73730.1,73730.1,73626.9,73663.7,130.2577,9596909.73587
1780037100000,2026-05-29T06:45:00.000Z,73663.7,73773.1,73663.5,73746.9,92.2638,6802480.39853
1780038000000,2026-05-29T07:00:00.000Z,73746.9,73783.6,73718.2,73776.7,143.3906,10574849.79533
1780038900000,2026-05-29T07:15:00.000Z,73776.7,73786.3,73706.8,73730,145.0934,10701402.58363
1780039800000,2026-05-29T07:30:00.000Z,73730,73730,73353.6,73367.8,508.5836,37371785.5362
1780040700000,2026-05-29T07:45:00.000Z,73367.8,73500,73340,73485.8,297.4092,21828071.53027
1780041600000,2026-05-29T08:00:00.000Z,73485.8,73691.2,73471.1,73674.4,305.9312,22521774.85025
1780042500000,2026-05-29T08:15:00.000Z,73674.4,73792,73660,73742.1,231.6181,17079488.23653
1780043400000,2026-05-29T08:30:00.000Z,73742.1,73786.3,73680,73770,154.532,11395161.3039
1780044300000,2026-05-29T08:45:00.000Z,73770,73774.4,73585.7,73619.9,178.0709,13118341.4602
1780045200000,2026-05-29T09:00:00.000Z,73619.9,73831.6,73609.9,73779.3,233.7019,17235373.3204
1780046100000,2026-05-29T09:15:00.000Z,73779.3,73862.7,73770,73844.1,282.694,20869733.20693
1780047000000,2026-05-29T09:30:00.000Z,73844.1,73845,73778.1,73789.9,124.281,9172375.78554
1780047900000,2026-05-29T09:45:00.000Z,73789.9,73789.9,73670.7,73701.5,153.85,11342010.24883
1780048800000,2026-05-29T10:00:00.000Z,73701.5,73701.6,73634.3,73666,112.6212,8296072.89272
1780049700000,2026-05-29T10:15:00.000Z,73666,73666,73574.8,73594.6,142.4919,10489243.67644
1780050600000,2026-05-29T10:30:00.000Z,73594.6,73701.6,73536.3,73570.7,231.3214,17029377.67543
1780051500000,2026-05-29T10:45:00.000Z,73570.7,73657.9,73555,73599,156.0137,11484362.6286
1780052400000,2026-05-29T11:00:00.000Z,73599,73647.2,73555.6,73612.5,87.836,6464876.01406
1780053300000,2026-05-29T11:15:00.000Z,73612.5,73665.5,73515,73535.3,82.9179,6102095.66891
1780054200000,2026-05-29T11:30:00.000Z,73535.3,73554,73444.9,73450.8,190.3691,13988624.04619
1780055100000,2026-05-29T11:45:00.000Z,73450.8,73486.6,73300.6,73444.1,378.4782,27776590.55248
1780056000000,2026-05-29T12:00:00.000Z,73444.1,73444.1,73300,73331,227.0379,16654125.10392
1780056900000,2026-05-29T12:15:00.000Z,73331,73386.2,73277,73299.4,270.9136,19864708.97947
1780057800000,2026-05-29T12:30:00.000Z,73299.4,73309.1,73192.7,73244.9,585.9,42913255.05724
1780058700000,2026-05-29T12:45:00.000Z,73244.9,73347.8,73173.4,73264.1,397.8441,29144734.29747
1780059600000,2026-05-29T13:00:00.000Z,73264.1,73271.3,73046,73099.1,807.1733,59033909.42511
1780060500000,2026-05-29T13:15:00.000Z,73099.1,73111,72935.5,73038.2,618.1825,45142437.74871
1780061400000,2026-05-29T13:30:00.000Z,73038.2,73283.9,72864.2,73239.9,1199.2021,87621670.18799
1780062300000,2026-05-29T13:45:00.000Z,73239.9,73329.4,73030.8,73120.8,685.7771,50174392.71439
1780063200000,2026-05-29T14:00:00.000Z,73120.8,73179,72868.6,72988.7,1253.7788,91517150.65456
1780064100000,2026-05-29T14:15:00.000Z,72988.7,73053.8,72476.5,72700.1,2960.2246,215346254.05091
1780065000000,2026-05-29T14:30:00.000Z,72700.1,72878.3,72550,72631.9,1424.0971,103571804.15861
1780065900000,2026-05-29T14:45:00.000Z,72631.9,73171.7,72580.9,73066.5,2449.5859,178745548.8282
1780066800000,2026-05-29T15:00:00.000Z,73066.5,73728,72975.3,73659,3183.9692,233875855.65652
1780067700000,2026-05-29T15:15:00.000Z,73659,73718.6,73425,73623,1251.3293,92066880.64277
1780068600000,2026-05-29T15:30:00.000Z,73623,74161.5,73620,73777.3,3188.4885,235776455.95232
1780069500000,2026-05-29T15:45:00.000Z,73777.3,73836.5,73661,73768,726.6646,53577295.18575
1780070400000,2026-05-29T16:00:00.000Z,73768,73980,73741,73912.8,556.9598,41140977.0435
1780071300000,2026-05-29T16:15:00.000Z,73912.8,73933.4,73505.6,73605.1,834.1854,61450028.11065
1780072200000,2026-05-29T16:30:00.000Z,73605.1,74064.9,73595.5,74037.6,1281.8805,94757240.69723
1780073100000,2026-05-29T16:45:00.000Z,74037.6,74086.9,73873.1,74005.3,622.6246,46071278.64768
1780074000000,2026-05-29T17:00:00.000Z,74005.3,74255,73888.3,74200,891.2184,66060095.41401
1780074900000,2026-05-29T17:15:00.000Z,74200,74287,74105,74182,1315.5798,97606225.31604
1780075800000,2026-05-29T17:30:00.000Z,74182,74285.6,74158.1,74169.5,507.1598,37648089.03652
1780076700000,2026-05-29T17:45:00.000Z,74169.5,74169.5,73874.6,73942.2,478.4458,35408208.01189
1780077600000,2026-05-29T18:00:00.000Z,73942.2,74026.2,73900,74001.6,220.0579,16278172.84498
1780078500000,2026-05-29T18:15:00.000Z,74001.6,74007.3,73692,73752.5,790.0459,58335029.44088
1780079400000,2026-05-29T18:30:00.000Z,73752.5,73818.4,73720,73758,181.5948,13395484.58848
1780080300000,2026-05-29T18:45:00.000Z,73758,73758.1,73145.6,73344.9,1971.1581,144581571.83934
1780081200000,2026-05-29T19:00:00.000Z,73344.9,73479.9,73258,73397.4,343.3153,25199232.95739
1780082100000,2026-05-29T19:15:00.000Z,73397.4,73421.8,73206.6,73304.8,257.7075,18885596.78202
