time,open,high,low,close,volume
2025-10-14 00:00:00,115185.09,115429.25,113278.44,113507.13,1292.9211240568
2025-10-14 04:00:00,113507.13,113676.15,111373.86,111731.59,3319.03823439428
2025-10-14 08:00:00,111731.59,112141.67,110030.96,111315.0,3043.65346883286
2025-10-14 12:00:00,111315.0,112904.31,109865.58,112890.8,5404.0332880374
2025-10-14 16:00:00,112890.8,113549.99,111706.57,112607.25,3922.33737617322
2025-10-14 20:00:00,112607.25,113578.95,112228.01,113042.12,661.47428761482
2025-10-15 00:00:00,113042.12,113613.18,111820.71,112019.19,802.7499302962
2025-10-15 04:00:00,112019.19,112690.13,111746.68,112578.43,967.50651994532
2025-10-15 08:00:00,112578.43,113519.46,111698.01,111912.91,1772.09118678108
2025-10-15 12:00:00,111912.91,112244.35,110381.08,110797.01,3217.605316197
2025-10-15 16:00:00,110797.01,111554.88,110162.04,111263.14,1380.90014194472
2025-10-15 20:00:00,111263.14,111557.76,110500.0,110758.88,1097.41158499798
2025-10-16 00:00:00,110758.88,111848.09,110362.78,111327.78,1455.99707158762
2025-10-16 04:00:00,111327.78,111769.99,110583.26,110591.0,1826.2864618625
2025-10-16 08:00:00,110591.0,111712.3,109641.94,111407.3,2451.91714018894
2025-10-16 12:00:00,111407.3,111992.27,108372.63,108570.0,4391.91952916872
2025-10-16 16:00:00,108570.0,109273.03,107602.63,108191.31,5169.81995246214
2025-10-16 20:00:00,108191.31,108520.01,107428.57,108183.16,1298.4346719968
2025-10-17 00:00:00,108183.16,109233.96,107934.48,109171.62,1315.15156908224
2025-10-17 04:00:00,109171.62,109227.71,105529.29,105631.08,4044.6476151344
2025-10-17 08:00:00,105631.08,106591.76,103531.72,105685.0,5357.18069655676
2025-10-17 12:00:00,105685.0,106838.43,104533.31,106794.2,1666.188514
2025-10-17 16:00:00,106794.2,107580.14,106075.66,106463.22,768.601662
2025-10-17 20:00:00,106463.22,107444.52,106352.29,106422.16,501.993106
2025-10-18 00:00:00,106422.16,107303.03,106309.91,107075.85,798.88688
2025-10-18 04:00:00,107075.85,107508.37,106469.0,106709.58,671.113286
2025-10-18 08:00:00,106709.58,107222.16,106621.09,107196.54,417.622157
2025-10-18 12:00:00,107196.54,107300.0,106710.0,106935.41,844.061568
2025-10-18 16:00:00,106935.41,107087.78,106475.0,107067.41,318.0738885
2025-10-18 20:00:00,107067.41,107333.09,106842.26,107180.37,241.984719
2025-10-19 00:00:00,107180.37,107364.84,106736.82,107270.16,275.8387305
2025-10-19 04:00:00,107270.16,107288.96,106562.5,106796.91,361.291632
2025-10-19 08:00:00,106796.91,108254.65,106121.6,107778.0,1691.3788905
2025-10-19 12:00:00,107778.0,108618.18,107362.43,108489.75,578.7450855
2025-10-19 16:00:00,108489.75,109440.67,108253.0,108908.28,524.901775
2025-10-19 20:00:00,108908.28,109371.33,108478.01,108652.56,285.970559
2025-10-20 00:00:00,108652.56,110434.18,107423.0,110143.79,596.300961
2025-10-20 04:00:00,110143.79,111415.18,109945.01,111157.8,602.006952
2025-10-20 08:00:00,111157.8,111642.4,110618.62,111020.32,482.193203
2025-10-20 12:00:00,111020.32,111723.02,110602.41,111145.33,566.385358
2025-10-20 16:00:00,111145.33,111310.0,109860.47,110803.97,614.739629
2025-10-20 20:00:00,110803.97,111277.44,110415.0,110533.12,244.626533
2025-10-21 00:00:00,110533.12,110533.13,109065.94,109067.47,383.272612
2025-10-21 04:00:00,109067.47,109067.47,107475.06,108082.16,740.714368
2025-10-21 08:00:00,108082.16,108816.79,107483.2,108573.26,798.790017
2025-10-21 12:00:00,108573.26,113562.5,107924.76,113418.73,1995.920534
2025-10-21 16:00:00,113418.73,113994.97,111335.59,111778.0,1894.558238
2025-10-21 20:00:00,111778.0,111803.32,108029.92,108304.04,1807.450194
2025-10-22 00:00:00,108304.04,108685.13,107840.47,108231.47,1167.032387
2025-10-22 04:00:00,108231.47,108644.74,107615.17,108326.46,449.665675
2025-10-22 08:00:00,108326.46,108357.71,106746.57,107553.65,584.528321
2025-10-22 12:00:00,107553.65,109159.21,107447.33,108403.53,1150.723359
2025-10-22 16:00:00,108403.53,108805.9,107451.97,107890.31,845.888575
2025-10-22 20:00:00,107890.31,108072.74,106707.4,107576.01,547.178062
2025-10-23 00:00:00,107576.01,108711.14,107507.0,108364.21,373.559119
2025-10-23 04:00:00,108364.21,110294.12,108349.47,109271.15,510.075397
2025-10-23 08:00:00,109271.15,109902.59,109092.76,109258.01,386.864353
2025-10-23 12:00:00,109258.01,110111.11,108676.55,109906.06,811.687741
2025-10-23 16:00:00,109906.06,111294.3,109640.01,110190.0,558.142388
2025-10-23 20:00:00,110190.0,110193.86,109333.33,110069.78,217.410838
2025-10-24 00:00:00,110069.78,110829.7,109989.02,110449.7,224.890665
2025-10-24 04:00:00,110449.7,111510.34,110345.0,111048.73,466.845753
2025-10-24 08:00:00,111048.73,111483.66,110610.15,111072.8,489.52539
2025-10-24 12:00:00,111072.8,112119.61,109666.69,110049.65,1592.865368
2025-10-24 16:00:00,110049.65,110939.61,109801.01,110616.62,278.996493
2025-10-24 20:00:00,110616.62,111140.17,110478.01,111016.94,176.221647
2025-10-25 00:00:00,111016.94,111235.29,110673.0,111028.01,132.586804
2025-10-25 04:00:00,111028.01,111819.08,111028.0,111492.88,163.097205
2025-10-25 08:00:00,111492.88,111834.81,111389.0,111566.95,156.069748
2025-10-25 12:00:00,111566.95,111948.76,111313.37,111387.02,171.959407
2025-10-25 16:00:00,111387.02,111735.27,111179.38,111636.76,143.409811
2025-10-25 20:00:00,111636.76,111693.7,111340.01,111655.62,88.395941
2025-10-26 00:00:00,111655.62,111918.66,111268.52,111270.52,140.576192
2025-10-26 04:00:00,111270.52,111735.82,111269.63,111730.14,114.375073
2025-10-26 08:00:00,111730.14,113457.71,111709.0,113288.0,643.662574
2025-10-26 12:00:00,113288.0,114023.68,113276.34,113705.38,814.642472
2025-10-26 16:00:00,113705.38,113791.93,113284.18,113593.61,239.135289
2025-10-26 20:00:00,113593.61,115490.0,112911.01,114557.63,463.142998
2025-10-27 00:00:00,114557.63,115438.42,114367.06,114966.65,334.383243
2025-10-27 04:00:00,114966.65,116400.0,114939.18,115544.74,644.792267
2025-10-27 08:00:00,115544.74,115600.44,114823.0,115344.25,323.203092
2025-10-27 12:00:00,115344.25,115433.21,114512.38,114974.96,561.566631
2025-10-27 16:00:00,114974.96,115783.33,114787.24,114943.8,309.534976
2025-10-27 20:00:00,114943.8,114950.53,113835.36,114114.98,295.307461
2025-10-28 00:00:00,114114.98,114530.0,113580.0,113904.32,281.394372
2025-10-28 04:00:00,113904.32,114373.33,113456.64,114188.76,497.097819
2025-10-28 08:00:00,114188.76,114665.24,114109.31,114348.21,336.387771
2025-10-28 12:00:00,114348.21,116089.5,114138.99,114642.0,782.799708
2025-10-28 16:00:00,114642.0,115586.02,113564.61,113695.65,449.026805
2025-10-28 20:00:00,113695.65,113708.75,112212.0,112896.38,542.880329
2025-10-29 00:00:00,112896.38,112973.21,112096.2,112515.06,260.277789
2025-10-29 04:00:00,112515.06,113593.26,112497.16,113569.4,374.731791
2025-10-29 08:00:00,113569.4,113629.43,112737.15,113132.12,357.689324
2025-10-29 12:00:00,113132.12,113639.25,111403.49,111520.7,757.93451
2025-10-29 16:00:00,111520.7,112022.33,109264.37,110651.52,1294.568684
2025-10-29 20:00:00,110651.52,111786.88,109746.77,110028.37,385.608823
2025-10-30 00:00:00,110028.37,111003.72,109729.73,110754.82,310.803195
2025-10-30 04:00:00,110754.82,111595.75,107935.99,111369.63,1082.116644
2025-10-30 08:00:00,111369.63,111437.21,109693.5,109713.01,413.677067
2025-10-30 12:00:00,109713.01,109780.2,107327.26,107710.39,960.493307
2025-10-30 16:00:00,107710.39,108216.21,106294.12,106540.53,784.722779
2025-10-30 20:00:00,106540.53,108336.12,106325.01,108312.59,332.873339
2025-10-31 00:00:00,108312.59,110023.75,108265.02,109222.34,475.44404
2025-10-31 04:00:00,109222.34,110223.05,109105.01,109438.42,457.21465
2025-10-31 08:00:00,109438.42,110536.36,109211.33,110417.44,361.143845
2025-10-31 12:00:00,110417.44,111158.52,109381.54,110200.02,1010.468426
2025-10-31 16:00:00,110200.02,110310.75,108631.97,109825.85,740.034171
2025-10-31 20:00:00,109825.85,109836.67,109333.31,109611.22,219.583655
2025-11-01 00:00:00,109611.22,110307.68,109392.0,110232.44,273.358891
2025-11-01 04:00:00,110232.44,110562.34,109943.87,110071.11,311.481278
2025-11-01 08:00:00,110071.11,110275.0,109836.0,110139.33,443.158787
2025-11-01 12:00:00,110139.33,110362.31,109713.0,110310.62,567.870817
2025-11-01 16:00:00,110310.62,110540.43,110175.0,110304.09,429.401272
2025-11-01 20:00:00,110304.09,110519.95,109847.19,110092.04,264.517042
2025-11-02 00:00:00,110092.04,110261.87,109881.88,110051.53,357.178614
2025-11-02 04:00:00,110051.53,111025.77,110030.0,110884.0,409.694595
2025-11-02 08:00:00,110884.0,111227.6,110356.0,111193.82,574.744142
2025-11-02 12:00:00,111193.82,111240.61,110071.26,110117.43,744.765608
2025-11-02 16:00:00,110117.43,110330.11,109733.88,110171.91,378.86213
2025-11-02 20:00:00,110171.91,110747.97,109481.5,110552.0,471.202833
2025-11-03 00:00:00,110552.0,110760.8,107916.67,107931.4,894.121993
2025-11-03 04:00:00,107931.4,108072.39,106996.61,107474.0,923.922468
2025-11-03 08:00:00,107474.0,107921.87,106749.51,107802.25,601.673951
2025-11-03 12:00:00,107802.25,108330.79,105500.0,105753.94,1382.910624
2025-11-03 16:00:00,105753.94,107752.59,105317.28,107082.84,867.086051
2025-11-03 20:00:00,107082.84,107165.2,105817.33,106583.03,602.345662
2025-11-04 00:00:00,106583.03,107284.29,105852.0,107144.45,740.443457
2025-11-04 04:00:00,107144.45,107291.8,104200.0,104488.12,1210.568462
2025-11-04 08:00:00,104488.12,104696.63,103600.0,104568.12,1158.683764
2025-11-04 12:00:00,104568.12,104847.81,102931.3,103204.3,2320.932556
2025-11-04 16:00:00,103204.3,103511.18,100000.0,100541.66,1582.564986
2025-11-04 20:00:00,100541.66,101910.04,98964.51,101476.39,1572.038521
2025-11-05 00:00:00,101476.39,102269.66,98965.01,102140.93,1501.115853
2025-11-05 04:00:00,102140.93,102357.95,101481.97,101997.16,759.2842
2025-11-05 08:00:00,101997.16,102200.49,101173.0,102070.61,798.887465
2025-11-05 12:00:00,102070.61,103801.54,101920.22,103722.09,1541.967373
2025-11-05 16:00:00,103722.09,104533.99,103063.64,104007.0,933.939692
2025-11-05 20:00:00,104007.0,104534.75,103287.77,103890.76,615.701017
2025-11-06 00:00:00,103890.76,103933.69,102716.47,103633.36,739.233425
2025-11-06 04:00:00,103633.36,104194.11,102900.96,103184.5,667.382886
2025-11-06 08:00:00,103184.5,103435.69,102650.74,103234.12,511.709285
2025-11-06 12:00:00,103234.12,103634.6,101617.52,102012.22,1347.855139
2025-11-06 16:00:00,102012.22,102388.02,100302.31,101382.89,1007.895893
2025-11-06 20:00:00,101382.89,101649.58,100541.44,101345.07,620.885107
2025-11-07 00:00:00,101345.07,102337.38,100733.2,101913.56,752.031485
2025-11-07 04:00:00,101913.56,102527.71,101582.59,102019.61,564.855201
2025-11-07 08:00:00,102019.61,102056.74,99803.74,100408.98,826.267552
2025-11-07 12:00:00,100408.98,101255.0,99250.0,100800.6,1584.273727
2025-11-07 16:00:00,100800.6,103400.27,100516.83,103396.99,1130.81586
2025-11-07 20:00:00,103396.99,104082.92,102945.93,103338.95,609.963289
2025-11-08 00:00:00,103338.95,103407.61,102519.8,102587.01,469.157774
2025-11-08 04:00:00,102587.01,102839.7,101916.67,102365.44,439.529454
2025-11-08 08:00:00,102365.44,102693.35,101711.67,101857.12,434.484155
2025-11-08 12:00:00,101857.12,102193.28,101460.0,101725.41,622.010089
2025-11-08 16:00:00,101725.41,102246.71,101522.01,102006.94,384.550651
2025-11-08 20:00:00,102006.94,102485.44,101972.01,102313.92,216.52934
2025-11-09 00:00:00,102313.92,102339.04,101400.67,101662.47,468.875914
2025-11-09 04:00:00,101662.47,102136.36,101636.64,101939.7,327.604358
